congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
116,House,542,2019-09-25,1,543,228,191,-0.009000000000000001,0.132,0.718,-0.003,-2.273,HRES577,Passed,"Providing for consideration of H.R. 2203, the Homeland Security Improvement Act; H.R. 3525, the US Border Patrol Medical Screening Standards Act ; and H.Res. 576, expressing the sense of the House with respect to the whistleblower complaint of Aug 12, 2019, made to the Inspector General of the Intelligence Community",On Agreeing to the Resolution,
116,House,543,2019-09-25,1,544,321,103,0.195,0.981,0.158,0.289,-132.234,HR1595,Passed,SAFE Banking Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,544,2019-09-25,1,545,207,216,-0.121,0.25,-0.536,-1.133,-19.011,HR2203,Failed,Homeland Security Improvement Act,On Motion to Recommit with Instructions,
116,House,545,2019-09-25,1,546,230,194,0.035,-0.035,0.688,0.47600000000000003,-3.237,HR2203,Passed,Homeland Security Improvement Act,On Passage,
116,House,546,2019-09-25,1,547,232,193,0.04,0.327,0.6679999999999999,0.613,-3.278,HRES590,Passed,Raising a question of the privileges of the House,On Motion to Table,
116,House,547,2019-09-25,1,548,421,0,0.0,0.0,0.0,0.0,0.0,HRES576,Passed,"Expressing the sense of the House of Representatives with respect to the whistleblower complaint of August 12, 2019, made to the Inspector General of the Intelligence Community",On Agreeing to the Resolution,
116,House,548,2019-09-26,1,549,230,187,0.047,0.29100000000000004,0.67,0.596,-3.322,HRES591,Passed,"Providing for consideration of S.J. Res. 54, relating to a national emergency declared by the President on February 15, 2019",On Ordering the Previous Question,
116,House,549,2019-09-26,1,550,229,186,0.047,0.29100000000000004,0.67,0.596,-3.322,HRES591,Passed,"Providing for consideration of S.J. Res. 54, relating to a national emergency declared by the President on February 15, 2019",On Agreeing to the Resolution,
116,House,550,2019-09-26,1,551,202,213,-0.218,0.565,-0.617,-0.871,-22.019000000000002,HR3525,Failed,U.S. Border Patrol Medical Screening Standards Act,On Motion to Recommit with Instructions,
116,House,551,2019-09-26,1,552,230,184,0.048,0.213,0.568,1.052,-8.251,HR3525,Passed,U.S. Border Patrol Medical Screening Standards Act,On Passage,
116,House,552,2019-09-27,1,553,236,174,-0.006999999999999999,0.627,0.542,1.16,-27.061999999999998,SJRES54,Passed,"Relating to a national emergency declared by the President on February 15, 2019",On Passage,
116,House,553,2019-09-27,1,554,403,1,0.0,0.0,0.0,0.0,0.0,HR3722,Passed,Joint Task Force to Combat Opioid Trafficking Act,On Motion to Suspend the Rules and Pass,
116,House,554,2019-09-27,1,555,222,184,0.05,0.276,0.6709999999999999,0.59,-3.3369999999999997,HRES603,Passed,Raising a question of the privileges of the House,On Motion to Table,
116,House,555,2019-10-15,1,556,409,1,0.0,0.0,0.0,0.0,0.0,HR2385,Passed,To permit the Secretary of Veterans Affairs to establish a grant program to conduct cemetery research and produce educational materials for the Veterans Legacy Program,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,556,2019-10-15,1,557,408,0,0.0,0.0,0.0,0.0,0.0,HR95,Passed,Homeless Veteran Families Act,On Motion to Suspend the Rules and Pass,
116,House,557,2019-10-16,1,558,228,191,-0.121,-0.993,0.499,-0.44299999999999995,-10.202,HRES629,Passed,"Providing for consideration of the bill (H.R. 1815) SEC Disclosure Effectiveness Testing Act, and providing for consideration of the bill (H.R. 3624) Outsourcing Accountability Act",On Ordering the Previous Question,
116,House,558,2019-10-16,1,559,228,190,0.047,0.059000000000000004,0.711,-0.212,-0.306,HRES629,Passed,"Providing for consideration of the bill (H.R. 1815) SEC Disclosure Effectiveness Testing Act, and providing for consideration of the bill (H.R. 3624) Outsourcing Accountability Act",On Agreeing to the Resolution,
116,House,559,2019-10-16,1,560,354,60,0.521,-0.853,0.226,-0.133,-99.70100000000001,HJRES77,Passed,Opposing the decision to end certain United States efforts to prevent Turkish military operations against Syrian Kurdish forces in Northeast Syria,On Motion to Suspend the Rules and Pass,
116,House,560,2019-10-17,1,561,187,226,0.16399999999999998,-0.36,-0.619,-0.8640000000000001,-9.421,HR1815,Failed,,On Agreeing to the Amendment,
116,House,561,2019-10-17,1,562,237,177,0.13,0.991,0.292,0.09300000000000001,-35.152,HR1815,Agreed to,,On Agreeing to the Amendment,
116,House,562,2019-10-17,1,563,187,227,0.07,0.998,-0.364,0.031,-13.870999999999999,HR1815,Failed,,On Agreeing to the Amendment,
116,House,563,2019-10-17,1,564,229,186,0.046,0.051,0.7120000000000001,-0.207,-0.309,HR1815,Passed,SEC Disclosure Effectiveness Testing Act,On Passage,
116,House,564,2019-10-18,1,565,184,227,-0.086,0.985,-0.61,-0.785,-12.253,HR3624,Failed,,On Agreeing to the Amendment,
116,House,565,2019-10-18,1,566,187,222,0.046,0.051,-0.7120000000000001,0.20800000000000002,-0.309,HR3624,Failed,,On Agreeing to the Amendment,
116,House,566,2019-10-18,1,567,226,184,0.141,-0.28,0.7190000000000001,-0.053,-6.352,HR3624,Passed,Outsourcing Accountability Act of 2019,On Passage,
116,House,567,2019-10-21,1,568,218,185,0.051,0.267,0.6709999999999999,0.586,-3.3369999999999997,HRES647,Passed,Raising a question of the privileges of the House,On Motion to Table,
116,House,568,2019-10-21,1,569,375,25,0.152,-0.988,0.28600000000000003,-1.1640000000000001,-39.635,HR4406,Passed,Small Business Development Centers Improvement Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,569,2019-10-21,1,570,389,8,0.0,0.0,0.0,0.0,0.0,HR4407,Passed,SCORE for Small Business Act,On Motion to Suspend the Rules and Pass,
116,House,570,2019-10-22,1,571,228,194,0.046,0.051,0.7120000000000001,-0.21100000000000002,-0.306,HRES646,Passed,Providing for consideration of the bill (H.R. 2513) Corporate Transparency Act,On Ordering the Previous Question,
116,House,571,2019-10-22,1,572,227,195,0.046,0.052000000000000005,0.7120000000000001,-0.21,-0.307,HRES646,Passed,Providing for consideration of the bill (H.R. 2513) Corporate Transparency Act,On Agreeing to the Resolution,
116,House,572,2019-10-22,1,573,390,23,0.225,-0.825,0.22699999999999998,-1.111,-35.88,HR2513,Agreed to,,On Agreeing to the Amendment,
116,House,573,2019-10-22,1,574,231,187,0.054000000000000006,0.28300000000000003,0.299,0.52,-24.186,HR2513,Agreed to,,On Agreeing to the Amendment,
116,House,574,2019-10-22,1,575,165,255,0.24,-0.971,-0.258,0.033,-69.661,HR2513,Failed,,On Agreeing to the Amendment,
116,House,575,2019-10-22,1,576,197,224,-0.036000000000000004,0.151,-0.657,-0.675,-8.238,HR2513,Failed,Corporate Transparency Act,On Motion to Recommit with Instructions,
116,House,576,2019-10-22,1,577,249,173,-0.087,0.7909999999999999,0.193,0.385,-86.565,HR2513,Passed,Corporate Transparency Act,On Passage,
116,House,577,2019-10-22,1,578,410,6,0.0,0.0,0.0,0.0,0.0,HR2426,Passed,Copyright Alternative in Small-Claims Enforcement Act of 2019,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,578,2019-10-23,1,579,223,180,0.046,0.045,0.711,-0.21899999999999997,-0.304,HRES650,Passed,"Providing for consideration of H.R. 4617, the Stopping Harmful Interference in Elections for a Lasting Democracy Act",On Ordering the Previous Question,
116,House,579,2019-10-23,1,580,226,180,0.046,0.045,0.711,-0.21899999999999997,-0.304,HRES650,Passed,"Providing for consideration of H.R. 4617, the Stopping Harmful Interference in Elections for a Lasting Democracy Act",On Agreeing to the Resolution,
116,House,580,2019-10-23,1,581,180,227,0.10400000000000001,0.109,-0.713,-0.203,-2.146,HR4617,Failed,,On Agreeing to the Amendment,
116,House,581,2019-10-23,1,582,182,225,-0.038,0.149,-0.69,-0.473,-8.013,HR4617,Failed,SHIELD Act,On Motion to Recommit with Instructions,
116,House,582,2019-10-23,1,583,227,181,0.035,-0.07400000000000001,0.693,0.436,-3.2489999999999997,HR4617,Passed,SHIELD Act,On Passage,
116,House,583,2019-10-23,1,584,402,1,0.0,0.0,0.0,0.0,0.0,HR777,Passed,Debbie Smith Reauthorization Act of 2019,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,584,2019-10-28,1,585,296,109,0.078,-0.997,0.179,-0.327,-114.40899999999999,HR2440,Passed,Full Utilization of the Harbor Maintenance Trust Fund Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,585,2019-10-28,1,586,403,0,0.0,0.0,0.0,0.0,0.0,HR2115,Passed,Public Disclosure of Drug Discounts and Real-Time Beneficiary Drug Cost Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,586,2019-10-29,1,587,224,189,0.049,0.276,0.6709999999999999,0.5870000000000001,-3.35,HRES655,Passed,"Providing for consideration of H. Res. 296, affirming the United States record on the Armenian Genocide",On Ordering the Previous Question,
116,House,587,2019-10-29,1,588,223,191,0.019,1.0,0.38299999999999995,0.05,-12.302999999999999,HRES655,Passed,"Providing for consideration of H. Res. 296, affirming the United States record on the Armenian Genocide",On Agreeing to the Resolution,
116,House,588,2019-10-29,1,589,222,191,-0.145,0.9890000000000001,0.489,0.494,-12.845999999999998,HRES656,Passed,"Providing for consideration of H.R. 823, the Colorado Outdoor Recreation and Economy Act; H.R. 1373, the Grand Canyon Centennial Protection Act; H.R. 2181, the Chaco Cultural Heritage Area Protection Act of 2019; providing for proceedings during the period from November 1, 2019 through November 11, 2019",On Ordering the Previous Question,
116,House,589,2019-10-29,1,590,221,187,0.046,0.053,0.7120000000000001,-0.212,-0.308,HRES656,Passed,"Providing for consideration of H.R. 823, the Colorado Outdoor Recreation and Economy Act; H.R. 1373, the Grand Canyon Centennial Protection Act; H.R. 2181, the Chaco Cultural Heritage Area Protection Act of 2019; providing for proceedings during the period from November 1, 2019 through November 11, 2019",On Agreeing to the Resolution,
116,House,590,2019-10-29,1,591,405,11,0.147,0.9890000000000001,0.09300000000000001,0.763,-41.773,HRES296,Passed,Affirming the United States record on the Armenian Genocide,On Agreeing to the Resolution,
116,House,591,2019-10-29,1,592,403,16,0.515,-0.857,0.149,-0.39799999999999996,-62.718999999999994,HR4695,Passed,Protect Against Conflict by Turkey Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,592,2019-10-30,1,593,191,229,0.165,-0.335,-0.424,-0.292,-9.086,HR2181,Failed,,On Agreeing to the Amendment,
116,House,593,2019-10-30,1,594,181,239,0.423,-0.506,-0.643,-1.111,-27.344,HR2181,Failed,,On Agreeing to the Amendment,
116,House,594,2019-10-30,1,595,181,241,0.10800000000000001,0.9940000000000001,-0.5820000000000001,-0.51,-27.968000000000004,HR2181,Failed,,On Agreeing to the Amendment,
116,House,595,2019-10-30,1,596,199,222,-0.18100000000000002,0.8420000000000001,-0.687,-0.7290000000000001,-15.511,HR2181,Failed,Chaco Cultural Heritage Area Protection Act,On Motion to Recommit with Instructions,
116,House,596,2019-10-30,1,597,245,174,0.12300000000000001,0.992,0.551,0.518,-33.619,HR2181,Passed,Chaco Cultural Heritage Area Protection Act,On Passage,
116,House,597,2019-10-30,1,598,185,236,0.134,0.36200000000000004,-0.701,-1.001,-16.643,HR1373,Failed,,On Agreeing to the Amendment,
116,House,598,2019-10-30,1,599,178,239,0.11,0.508,-0.561,-0.995,-25.506,HR1373,Failed,,On Agreeing to the Amendment,
116,House,599,2019-10-30,1,600,186,234,0.14300000000000002,0.159,-0.276,-0.35100000000000003,-29.021,HR1373,Failed,,On Agreeing to the Amendment,
116,House,600,2019-10-30,1,601,196,226,-0.017,0.235,-0.624,-0.85,-8.972000000000001,HR1373,Failed,Grand Canyon Centennial Protection Act,On Motion to Recommit with Instructions,
116,House,601,2019-10-30,1,602,236,185,0.244,-0.21600000000000003,0.281,0.33299999999999996,-29.19,HR1373,Passed,Grand Canyon Centennial Protection Act,On Passage,
116,House,602,2019-10-31,1,603,231,196,0.011000000000000001,0.212,0.617,0.866,-6.151,HRES660,Passed,"Directing certain committees to continue their ongoing investigations as part of the existing House of Representatives inquiry into whether sufficient grounds exist for the House of Representatives to exercise its Constitutional power to impeach Donald John Trump, President of the United States of America",On Ordering the Previous Question,
116,House,603,2019-10-31,1,604,232,196,0.011000000000000001,0.212,0.617,0.866,-6.151,HRES660,Passed,"Directing certain committees to continue their ongoing investigations as part of the existing House of Representatives inquiry into whether sufficient grounds exist for the House of Representatives to exercise its Constitutional power to impeach Donald John Trump, President of the United States of America",On Agreeing to the Resolution,
116,House,604,2019-10-31,1,605,180,237,0.22899999999999998,0.09300000000000001,-0.606,-0.883,-17.469,HR823,Failed,,On Agreeing to the Amendment,
116,House,605,2019-10-31,1,606,185,228,-0.064,0.998,-0.655,-0.636,-7.121,HR823,Failed,,On Agreeing to the Amendment,
116,House,606,2019-10-31,1,607,407,6,0.0,0.0,0.0,0.0,0.0,HR823,Agreed to,,On Agreeing to the Amendment,
116,House,607,2019-10-31,1,608,199,210,-0.213,0.623,-0.325,-0.514,-36.192,HR823,Failed,Colorado Outdoor Recreation and Economy Act,On Motion to Recommit with Instructions,
116,House,608,2019-10-31,1,609,227,182,-0.053,0.872,0.426,0.514,-15.878,HR823,Passed,Colorado Outdoor Recreation and Economy Act,On Passage,
116,House,609,2019-11-12,1,610,408,0,0.0,0.0,0.0,0.0,0.0,HR4162,Passed,GI Bill Planning Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,610,2019-11-12,1,611,399,11,0.124,-0.992,0.155,-1.084,-25.701,HR3224,Passed,Deborah Sampson Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,611,2019-11-13,1,612,424,1,0.0,0.0,0.0,0.0,0.0,HR3537,Passed,Veteran Entrepreneurship Training Act,On Motion to Suspend the Rules and Pass,
116,House,612,2019-11-13,1,613,423,0,0.0,0.0,0.0,0.0,0.0,HR499,Passed,Service-Disabled Veterans Small Business Continuation Act,On Motion to Suspend the Rules and Pass,
116,House,613,2019-11-13,1,614,421,3,0.0,0.0,0.0,0.0,0.0,HR3734,Passed,SERV Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,614,2019-11-14,1,615,226,198,-0.002,-1.0,0.512,-0.0,-11.407,HRES695,Passed,"Providing for consideration of H.R. 4863, the United States Export Finance Agency Act of 2019; and for other purposes",On Ordering the Previous Question,
116,House,615,2019-11-14,1,616,228,198,-0.022000000000000002,-0.098,0.49700000000000005,-0.18,-4.973,HRES695,Passed,"Providing for consideration of H.R. 4863, the United States Export Finance Agency Act of 2019; and for other purposes",On Agreeing to the Resolution,
116,House,616,2019-11-15,1,617,416,2,0.0,0.0,0.0,0.0,0.0,HR4863,Agreed to,,On Agreeing to the Amendment,
116,House,617,2019-11-15,1,618,188,229,-0.239,0.934,-0.263,-0.479,-63.897,HR4863,Failed,,On Agreeing to the Amendment,
116,House,618,2019-11-15,1,619,411,1,0.0,0.0,0.0,0.0,0.0,HR4863,Agreed to,,On Agreeing to the Amendment,
116,House,619,2019-11-15,1,620,210,211,-0.018000000000000002,-0.09300000000000001,-0.257,-0.342,-44.126999999999995,HR4863,Failed,,On Agreeing to the Amendment,
116,House,620,2019-11-15,1,621,393,27,0.315,-0.9490000000000001,0.16399999999999998,-0.5539999999999999,-56.81,HR4863,Agreed to,,On Agreeing to the Amendment,
116,House,621,2019-11-15,1,622,414,2,0.0,0.0,0.0,0.0,0.0,HR4863,Agreed to,,On Agreeing to the Amendment,
116,House,622,2019-11-15,1,623,203,218,0.073,-0.306,-0.337,-0.46299999999999997,-28.951,HR4863,Failed,United States Export Finance Agency Act,On Motion to Recommit with Instructions,
116,House,623,2019-11-15,1,624,235,184,0.27699999999999997,0.961,0.268,-0.156,-51.644,HR4863,Passed,United States Export Finance Agency Act,On Passage,
116,House,624,2019-11-18,1,625,290,118,0.42700000000000005,0.904,0.264,0.018000000000000002,-97.973,HR3702,Passed,Reforming Disaster Recovery Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,625,2019-11-18,1,626,385,22,0.217,-0.976,0.242,-0.9670000000000001,-38.400999999999996,HR4634,Passed,Terrorism Risk Insurance Program Reauthorization Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,626,2019-11-18,1,627,314,95,0.39,-0.9209999999999999,0.23199999999999998,-0.153,-103.162,HR4344,Passed,Investor Protection and Capital Markets Fairness Act,"On Motion to Suspend the Rules and Pass, as Amended",
